2025-07-23 13:39:37.311 INFO [common.LoggingManager initialize] Logging system initialized
2025-07-23 13:39:37.342 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-07-23 13:39:37.772 INFO [client.ClientUI lambda$main$25] Client UI initialized and displayed
2025-07-23 13:39:52.268 INFO [client.Client connect] Connected to server: localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Bob
2025-07-23 13:39:52.499 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Bob
2025-07-23 13:39:52.506 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-07-23 13:39:52.515 INFO [common.LoggingManager logSecurity] [SECURITY] Session token received: 257db5ec...
2025-07-23 13:39:52.516 INFO [common.LoggingManager logSecurity] [SECURITY] Session refresh timer started
2025-07-23 13:39:52.516 INFO [client.Client login] Logged in as: Bob
2025-07-23 13:39:52.517 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Bob
2025-07-23 13:39:52.518 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:40:02.918 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.919 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.929 INFO [common.LoggingManager logSecurity] [SECURITY] Using validated public key for Alice, fingerprint: b46e6defaab9c2ed...
2025-07-23 13:40:11.887 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 479 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.900 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 480 of 847
2025-07-23 13:40:11.900 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.901 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.901 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 491cd12e...)
2025-07-23 13:40:11.901 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 480 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.914 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 481 of 847
2025-07-23 13:40:11.914 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.915 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.915 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: eeb3dfc8...)
2025-07-23 13:40:11.915 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 481 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.927 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 482 of 847
2025-07-23 13:40:11.928 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.929 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.929 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 2f837e67...)
2025-07-23 13:40:11.929 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 482 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.941 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 483 of 847
2025-07-23 13:40:11.941 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.942 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.943 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 3e141082...)
2025-07-23 13:40:11.943 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 483 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.955 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 484 of 847
2025-07-23 13:40:11.955 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.956 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.956 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: e4d347bd...)
2025-07-23 13:40:11.956 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 484 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.969 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 485 of 847
2025-07-23 13:40:11.969 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.970 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.970 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 01d188fb...)
2025-07-23 13:40:11.970 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 485 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.982 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 486 of 847
2025-07-23 13:40:11.983 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.984 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.984 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 7a160800...)
2025-07-23 13:40:11.984 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 486 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:11.996 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 487 of 847
2025-07-23 13:40:11.996 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:11.998 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:11.998 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 9e32343c...)
2025-07-23 13:40:11.998 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 487 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.010 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 488 of 847
2025-07-23 13:40:12.010 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.011 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.011 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: a86f29f6...)
2025-07-23 13:40:12.011 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 488 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.024 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 489 of 847
2025-07-23 13:40:12.024 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.025 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.025 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 29092f8d...)
2025-07-23 13:40:12.025 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 489 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.036 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 490 of 847
2025-07-23 13:40:12.036 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.037 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.037 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5fcc9a73...)
2025-07-23 13:40:12.037 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 490 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.050 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 491 of 847
2025-07-23 13:40:12.050 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.051 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.051 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 072ad491...)
2025-07-23 13:40:12.051 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 491 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.063 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 492 of 847
2025-07-23 13:40:12.064 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.065 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.065 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 0093f1a7...)
2025-07-23 13:40:12.065 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 492 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.077 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 493 of 847
2025-07-23 13:40:12.078 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.079 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.079 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: fc75aa49...)
2025-07-23 13:40:12.079 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 493 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.092 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 494 of 847
2025-07-23 13:40:12.092 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.093 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.093 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 24b8e561...)
2025-07-23 13:40:12.093 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 494 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.106 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 495 of 847
2025-07-23 13:40:12.106 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.107 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.107 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 21de3d55...)
2025-07-23 13:40:12.107 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 495 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.120 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 496 of 847
2025-07-23 13:40:12.120 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.121 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.121 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 398a3de9...)
2025-07-23 13:40:12.121 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 496 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.134 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 497 of 847
2025-07-23 13:40:12.134 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.135 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.135 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 76d38add...)
2025-07-23 13:40:12.135 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 497 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.147 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 498 of 847
2025-07-23 13:40:12.147 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.149 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.149 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: ea5422d0...)
2025-07-23 13:40:12.149 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 498 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.161 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 499 of 847
2025-07-23 13:40:12.161 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.163 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.163 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 4953c8e7...)
2025-07-23 13:40:12.163 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 499 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.175 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 500 of 847
2025-07-23 13:40:12.175 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.176 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.176 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: f6fe341f...)
2025-07-23 13:40:12.176 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 500 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.189 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 501 of 847
2025-07-23 13:40:12.189 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.190 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.190 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 066b5180...)
2025-07-23 13:40:12.190 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 501 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.203 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 502 of 847
2025-07-23 13:40:12.203 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.204 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.204 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 0c81b000...)
2025-07-23 13:40:12.204 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 502 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.216 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 503 of 847
2025-07-23 13:40:12.216 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.217 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.217 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 02eaa7d6...)
2025-07-23 13:40:12.217 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 503 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.229 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 504 of 847
2025-07-23 13:40:12.230 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.231 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.231 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 776da11d...)
2025-07-23 13:40:12.231 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 504 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.243 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 505 of 847
2025-07-23 13:40:12.243 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.244 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.244 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 23196509...)
2025-07-23 13:40:12.244 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 505 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.257 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 506 of 847
2025-07-23 13:40:12.257 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.258 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.258 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: ef3787b7...)
2025-07-23 13:40:12.258 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 506 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.271 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 507 of 847
2025-07-23 13:40:12.271 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.272 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:12.272 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 9989869a...)
2025-07-23 13:40:12.272 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 507 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:12.285 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 508 of 847
2025-07-23 13:40:12.285 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:12.286 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
